userId,itemId
3388,2657
3388,2470
3389,1674
3389,15
3389,1061
3389,1126
3389,1361
3389,3163
3389,60
3389,1095
3389,1729
3389,3911
3390,3813
3390,3563
3390,3578
3390,2701
3390,3485
3390,1959
3390,1608
3390,3908
3390,2284
3390,3615
3391,3301
3391,3481
3391,1265
3391,535
3391,357
3391,3190
3391,1088
3391,2643
3391,830
3391,1022
3392,1213
3392,2028
3392,3605
3392,474
3392,2142
3392,32
3392,296
3392,3850
3392,3916
3392,377
3393,383
3393,2126
3393,1379
3393,86
3393,2012
3393,1147
3393,47
3393,3441
3393,153
3393,534
3394,47
3394,32
3394,3706
3394,1805
3394,3564
3394,344
3394,1748
3394,541
3394,942
3394,3868
3395,3186
3395,141
3395,2770
3395,3751
3395,2006
3395,351
3395,3783
3395,1353
3395,590
3395,3717
3396,356
3396,1580
3396,3700
3396,2505
3396,1617
3396,3578
3396,2986
3396,759
3396,2672
3396,2867
3397,34
3397,1090
3397,2797
3397,1356
3397,1244
3397,627
3397,3554
3397,514
3397,2761
3397,3481
3398,3273
3398,1092
3398,3578
3398,22
3398,381
3398,1690
3398,2335
3398,28
3398,3626
3398,3157
3399,3578
3399,1234
3399,3793
3399,296
3399,2716
3399,2266
3399,58
3399,2901
3399,1183
3399,278
3400,3468
3400,1222
3400,58
3400,2380
3400,541
3400,1594
3400,3072
3400,2976
3400,2273
3400,2982
3401,3682
3401,3313
3401,1094
3401,3859
3401,2017
3401,3114
3401,2716
3401,1888
3401,3175
3401,3765
3402,2124
3402,587
3402,58
3402,2628
3402,3916
3402,2857
3402,2683
3402,3646
3402,3428
3402,3769
3403,1025
3403,3723
3403,354
3403,1353
3403,2313
3403,260
3403,3593
3403,2390
3403,3952
3403,1955
3404,455
3404,3593
3404,367
3404,3747
3404,2362
3404,3578
3404,2628
3404,3844
3404,3507
3404,2406
3405,509
3405,2959
3405,32
3405,497
3405,2943
3405,2302
3405,2248
3405,318
3405,3916
3405,3390
3406,1246
3406,3755
3406,1245
3406,3435
3406,343
3406,2972
3406,3911
3406,2643
3406,1247
3406,2096
3407,1219
3407,2004
3407,1234
3407,2006
3407,3793
3407,1217
3407,708
3407,2291
3407,3534
3407,3618
3408,3074
3408,1078
3408,1271
3408,514
3408,2857
3408,1610
3408,2111
3408,2081
3408,3768
3408,3298
3409,353
3409,548
3409,2642
3409,3354
3409,2353
3409,316
3409,2898
3409,3429
3409,2952
3409,3328
3410,1197
3410,2126
3410,1244
3410,274
3410,2042
3410,3176
3410,2023
3410,1347
3410,3712
3410,3738
3411,3175
3411,2906
3411,945
3411,631
3411,3824
3411,3361
3411,3033
3411,3105
3411,3253
3411,1193
3412,1210
3412,3596
3412,1805
3412,2422
3412,2903
3412,1835
3412,1396
3412,1207
3412,356
3412,1758
3413,3135
3413,2959
3413,2301
3413,3602
3413,1589
3413,3328
3413,3285
3413,3036
3413,3253
3413,1721
3414,3273
3414,3864
3414,3238
3414,2042
3414,3916
3414,3515
3414,2161
3414,2359
3414,1964
3414,3510
3415,2115
3415,539
3415,1038
3415,409
3415,3273
3415,1030
3415,1958
3415,2038
3415,3489
3415,3163
3416,3864
3416,260
3416,1221
3416,2818
3416,1672
3416,2762
3416,3755
3416,1249
3416,2291
3416,3707
3417,1233
3417,1304
3417,1758
3417,507
3417,3347
3417,2977
3417,1595
3417,2302
3417,1983
3417,2192
3418,2043
3418,2300
3418,1073
3418,2759
3418,1947
3418,1777
3418,3246
3418,3261
3418,2956
3418,3578
3419,2642
3419,1949
3419,2985
3419,3287
3419,858
3419,3045
3419,2492
3419,2409
3419,3299
3419,3802
3420,3536
3420,3946
3420,1682
3420,3948
3420,353
3420,2185
3420,2352
3420,1597
3420,1007
3420,3452
3421,150
3421,1200
3421,2369
3421,2997
3421,932
3421,3861
3421,3367
3421,3865
3421,2291
3421,933
3422,2819
3422,541
3422,3368
3422,1923
3422,89
3422,1059
3422,2926
3422,1265
3422,3210
3422,3017
3423,380
3423,2269
3423,2567
3423,858
3423,293
3423,1411
3423,3770
3423,3184
3423,2921
3423,1962
3424,3510
3424,750
3424,597
3424,2671
3424,3556
3424,22
3424,3851
3424,471
3424,3623
3424,2764
3425,3182
3425,3793
3425,588
3425,3915
3425,830
3425,1216
3425,1214
3425,2986
3425,3342
3425,3635
3426,1204
3426,1320
3426,410
3426,1639
3426,1242
3426,3702
3426,3791
3426,1177
3426,1080
3426,2795
3427,161
3427,3476
3427,1094
3427,1162
3427,3313
3427,3947
3427,377
3427,3206
3427,1070
3427,3740
3428,2183
3428,1222
3428,1036
3428,3766
3428,1414
3428,898
3428,3744
3428,2571
3428,1923
3428,2858
3429,1041
3429,3363
3429,3646
3429,3580
3429,3917
3429,3623
3429,1923
3429,924
3429,1732
3429,3598
3430,2943
3430,1687
3430,2764
3430,86
3430,1947
3430,3578
3430,2297
3430,1276
3430,2496
3430,759
3431,1183
3431,2291
3431,3119
3431,906
3431,1036
3431,2437
3431,1625
3431,2717
3431,3097
3431,613
3432,3869
3432,354
3432,3578
3432,3033
3432,1242
3432,3793
3432,3317
3432,3277
3432,1265
3432,2985
3433,541
3433,1923
3433,3468
3433,1184
3433,3386
3433,2395
3433,902
3433,2599
3433,2701
3433,3785
3434,2959
3434,1093
3434,1354
3434,2628
3434,3325
3434,1702
3434,1923
3434,2599
3434,1231
3434,1247
3435,2019
3435,2382
3435,3129
3435,247
3435,432
3435,3863
3435,1580
3435,2678
3435,527
3435,1965
3436,547
3436,2478
3436,1304
3436,2069
3436,2762
3436,1735
3436,1690
3436,1680
3436,2054
3436,240
3437,3831
3437,3952
3437,423
3437,2861
3437,3948
3437,2846
3437,150
3437,3924
3437,2329
3437,3317
3438,2959
3438,1093
3438,955
3438,104
3438,2117
3438,3608
3438,1246
3438,2142
3438,3740
3438,2291
3439,3033
3439,39
3439,1036
3439,1175
3439,3578
3439,898
3439,1371
3439,3548
3439,1059
3439,1244
3440,1466
3440,2716
3440,3639
3440,47
3440,2154
3440,3602
3440,3418
3440,1885
3440,1719
3440,3242
3441,2692
3441,3347
3441,2897
3441,2951
3441,2599
3441,1041
3441,482
3441,2106
3441,1084
3441,750
3442,2712
3442,2908
3442,3176
3442,1213
3442,1996
3442,3418
3442,3266
3442,252
3442,442
3442,1235
3443,3435
3443,2067
3443,1354
3443,1747
3443,144
3443,1089
3443,2042
3443,1249
3443,1077
3443,2657
3444,2296
3444,3408
3444,3514
3444,3578
3444,265
3444,2707
3444,1584
3444,3802
3444,3851
3444,3173
3445,1419
3445,2028
3445,2013
3445,897
3445,534
3445,457
3445,417
3445,1093
3445,89
3445,3394
3446,3727
3446,582
3446,2538
3446,2063
3446,3809
3446,2288
3446,1259
3446,1690
3446,903
3446,527
3447,733
3447,3555
3447,293
3447,1620
3447,3704
3447,367
3447,2004
3447,1259
3447,858
3447,1073
3448,145
3448,1676
3448,1456
3448,3113
3448,292
3448,2115
3448,2099
3448,2406
3448,3767
3448,2365
3449,2985
3449,3299
3449,3753
3449,1073
3449,265
3449,3730
3449,3850
3449,2968
3449,3475
3449,480
3450,3163
3450,1591
3450,3753
3450,1228
3450,358
3450,2797
3450,3701
3450,1797
3450,3913
3450,2064
3451,16
3451,2273
3451,1814
3451,1385
3451,1727
3451,3896
3451,3743
3451,507
3451,2857
3451,3287
3452,2427
3452,2008
3452,1586
3452,2846
3452,1905
3452,58
3452,2809
3452,977
3452,3168
3452,2181
3453,3158
3453,1238
3453,3623
3453,3081
3453,3827
3453,2456
3453,317
3453,3753
3453,785
3453,3452
3454,3879
3454,2485
3454,1276
3454,802
3454,2693
3454,649
3454,933
3454,364
3454,2987
3454,373
3455,1484
3455,381
3455,2965
3455,2041
3455,2924
3455,344
3455,1197
3455,628
3455,3325
3455,2247
3456,3703
3456,2657
3456,3503
3456,2791
3456,1375
3456,3300
3456,236
3456,1203
3456,933
3456,3753
3457,215
3457,3596
3457,1687
3457,2628
3457,2024
3457,3725
3457,2950
3457,3698
3457,1080
3457,1777
3458,3156
3458,442
3458,379
3458,2086
3458,1242
3458,3005
3458,3770
3458,196
3458,3125
3458,2840
3459,3578
3459,3324
3459,3948
3459,353
3459,3798
3459,3182
3459,3712
3459,3408
3459,3769
3459,930
3460,2571
3460,32
3460,3476
3460,3638
3460,2382
3460,1097
3460,1938
3460,2011
3460,1210
3460,2112
3461,1197
3461,1077
3461,2949
3461,2432
3461,3313
3461,2716
3461,3578
3461,3753
3461,1298
3461,1890
3462,1078
3462,2572
3462,3363
3462,2069
3462,2100
3462,1641
3462,764
3462,3674
3462,2797
3462,3181
3463,1240
3463,1927
3463,2897
3463,1374
3463,242
3463,1230
3463,2185
3463,2722
3463,3861
3463,241
3464,1222
3464,527
3464,223
3464,3301
3464,912
3464,417
3464,2912
3464,381
3464,2568
3464,3365
3465,367
3465,1183
3465,1625
3465,1266
3465,1197
3465,272
3465,3379
3465,2043
3465,733
3465,1967
3466,800
3466,2302
3466,150
3466,1230
3466,3181
3466,480
3466,3098
3466,1096
3466,778
3466,1397
3467,1240
3467,1183
3467,1374
3467,2944
3467,1304
3467,1136
3467,344
3467,2949
3467,2382
3467,110
3468,2010
3468,1256
3468,68
3468,1358
3468,2549
3468,527
3468,903
3468,1957
3468,1196
3468,3771
3469,2401
3469,3317
3469,3262
3469,2861
3469,2662
3469,3070
3469,3306
3469,968
3469,3659
3469,1223
3470,289
3470,1754
3470,2021
3470,750
3470,1275
3470,1380
3470,2516
3470,1246
3470,3082
3470,3733
3471,3275
3471,3556
3471,1276
3471,1907
3471,2456
3471,1805
3471,2687
3471,3905
3471,2701
3471,1322
3472,1285
3472,2968
3472,3578
3472,196
3472,3307
3472,1370
3472,1222
3472,2550
3472,1036
3472,3744
3473,3747
3473,3617
3473,1243
3473,1721
3473,5
3473,2961
3473,3850
3473,2537
3473,590
3473,1754
3474,3006
3474,3192
3474,3635
3474,3861
3474,3900
3474,2616
3474,1214
3474,3168
3474,1903
3474,1788
3475,2396
3475,1905
3475,3769
3475,3107
3475,673
3475,1061
3475,1266
3475,517
3475,761
3475,293
3476,3826
3476,141
3476,3858
3476,162
3476,3897
3476,2102
3476,318
3476,3235
3476,3916
3476,1246
3477,3599
3477,2571
3477,534
3477,306
3477,3730
3477,36
3477,1620
3477,1707
3477,2931
3477,3108
3478,1219
3478,1947
3478,3175
3478,3812
3478,3950
3478,3534
3478,3701
3478,261
3478,1379
3478,1620
3479,592
3479,3255
3479,2388
3479,2046
3479,2006
3479,1682
3479,3859
3479,3326
3479,1353
3479,2791
3480,3793
3480,3578
3480,1249
3480,3176
3480,188
3480,3249
3480,1950
3480,1962
3480,920
3480,1304
3481,1278
3481,3241
3481,3481
3481,2313
3481,780
3481,1207
3481,1358
3481,3439
3481,1092
3481,3827
3482,2371
3482,2431
3482,2688
3482,1219
3482,339
3482,2196
3482,2571
3482,1199
3482,419
3482,2154
3483,3649
3483,344
3483,2861
3483,2700
3483,3624
3483,1116
3483,2539
3483,2421
3483,1864
3483,1271
3484,141
3484,3669
3484,2338
3484,3712
3484,3362
3484,1617
3484,380
3484,3608
3484,3186
3484,3740
3485,1927
3485,457
3485,1814
3485,322
3485,1200
3485,110
3485,3740
3485,2762
3485,1617
3485,1059
3486,502
3486,2126
3486,3146
3486,416
3486,3566
3486,154
3486,2568
3486,1641
3486,2701
3486,2273
3487,1944
3487,1646
3487,84
3487,3598
3487,663
3487,2000
3487,2114
3487,3905
3487,1211
3487,123
3488,173
3488,247
3488,3301
3488,2086
3488,3704
3488,160
3488,910
3488,3738
3488,3457
3488,2023
3489,583
3489,2804
3489,377
3489,3594
3489,2028
3489,2949
3489,3316
3489,3624
3489,3096
3489,2599
3490,940
3490,1032
3490,1046
3490,442
3490,1732
3490,2959
3490,1247
3490,3457
3490,3129
3490,2070
3491,73
3491,835
3491,3893
3491,2762
3491,3264
3491,1297
3491,2881
3491,1556
3491,2231
3491,32
3492,3948
3492,2018
3492,150
3492,1347
3492,1302
3492,1374
3492,3328
3492,2043
3492,1274
3492,1994
3493,3768
3493,2409
3493,49
3493,1240
3493,2997
3493,593
3493,1623
3493,164
3493,2656
3493,2192
3494,2987
3494,1959
3494,1574
3494,2996
3494,2763
3494,1485
3494,590
3494,3564
3494,2600
3494,2703
3495,2572
3495,2707
3495,3317
3495,3176
3495,2318
3495,3784
3495,3929
3495,150
3495,344
3495,423
3496,11
3496,2390
3496,164
3496,2324
3496,2908
3496,2336
3496,2571
3496,2313
3496,2043
3496,3744
3497,1244
3497,1225
3497,2746
3497,1270
3497,1245
3497,2102
3497,3712
3497,3826
3497,2943
3497,3543
3498,1688
3498,3698
3498,318
3498,104
3498,1393
3498,3862
3498,842
3498,1061
3498,1960
3498,60
3499,2401
3499,524
3499,2288
3499,1230
3499,364
3499,3330
3499,1059
3499,3066
3499,2656
3499,1393
3500,2532
3500,1235
3500,1216
3500,541
3500,1226
3500,2453
3500,3886
3500,2361
3500,405
3500,2065
3501,931
3501,1035
3501,1911
3501,1219
3501,1687
3501,1080
3501,2889
3501,1957
3501,3105
3501,2061
3502,2268
3502,2959
3502,2028
3502,1247
3502,1704
3502,2599
3502,2439
3502,1620
3502,3418
3502,1204
3503,2862
3503,1499
3503,3863
3503,307
3503,1333
3503,349
3503,2396
3503,2271
3503,1959
3503,2738
3504,922
3504,1216
3504,3929
3504,788
3504,405
3504,3501
3504,3743
3504,2712
3504,173
3504,3915
3505,357
3505,3301
3505,3555
3505,2672
3505,3797
3505,3783
3505,3177
3505,1499
3505,1580
3505,110
3506,1639
3506,1968
3506,3412
3506,1923
3506,1126
3506,2355
3506,1090
3506,3325
3506,1393
3506,3512
3507,600
3507,793
3507,3396
3507,919
3507,2062
3507,3543
3507,1094
3507,906
3507,3839
3507,1230
3508,1205
3508,2366
3508,2985
3508,3572
3508,897
3508,3070
3508,3704
3508,2110
3508,2877
3508,3901
3509,1991
3509,2169
3509,2329
3509,1095
3509,924
3509,3156
3509,2772
3509,541
3509,3344
3509,3869
3510,3052
3510,1784
3510,300
3510,1235
3510,1394
3510,2395
3510,2000
3510,3108
3510,3363
3510,3809
3511,3733
3511,1012
3511,19
3511,63
3511,3167
3511,3360
3511,2236
3511,1196
3511,3629
3511,2352
3512,3911
3512,786
3512,3949
3512,2953
3512,2722
3512,3325
3512,1884
3512,745
3512,440
3512,1732
3513,3301
3513,3481
3513,1029
3513,2529
3513,1394
3513,22
3513,2093
3513,1198
3513,2794
3513,417
3514,1952
3514,1247
3514,1270
3514,3204
3514,2321
3514,1419
3514,381
3514,750
3514,32
3514,640
3515,529
3515,912
3515,1594
3515,2701
3515,1173
3515,2390
3515,3033
3515,2395
3515,429
3515,509
3516,3871
3516,1243
3516,1231
3516,110
3516,1499
3516,1213
3516,1569
3516,3608
3516,3317
3516,3781
3517,368
3517,2987
3517,185
3517,587
3517,968
3517,2001
3517,1101
3517,2379
3517,2262
3517,58
3518,1186
3518,1411
3518,381
3518,1197
3518,2502
3518,2943
3518,3747
3518,3755
3518,3310
3518,457
3519,2436
3519,1580
3519,942
3519,2675
3519,3113
3519,2528
3519,673
3519,3712
3519,846
3519,2770
3520,1461
3520,1256
3520,3006
3520,3615
3520,514
3520,3326
3520,527
3520,2018
3520,1131
3520,2585
3521,3783
3521,1092
3521,1707
3521,2883
3521,3157
3521,2338
3521,201
3521,1690
3521,1233
3521,356
3522,2548
3522,3698
3522,2974
3522,858
3522,1066
3522,1387
3522,553
3522,1374
3522,393
3522,356
3523,1234
3523,3798
3523,3948
3523,1704
3523,3079
3523,1674
3523,314
3523,2302
3523,3746
3523,3147
3524,3565
3524,110
3524,2507
3524,3948
3524,1333
3524,353
3524,2881
3524,2269
3524,2720
3524,1952
3525,332
3525,2388
3525,1394
3525,1939
3525,3510
3525,344
3525,3481
3525,1374
3525,1327
3525,3545
3526,3564
3526,3760
3526,3615
3526,3827
3526,3916
3526,2865
3526,1500
3526,750
3526,3484
3526,3554
3527,1
3527,1839
3527,3915
3527,345
3527,3301
3527,500
3527,162
3527,745
3527,3623
3527,2772
3528,2982
3528,2516
3528,3267
3528,1207
3528,800
3528,2862
3528,141
3528,3791
3528,2336
3528,1517
3529,160
3529,3306
3529,2034
3529,1589
3529,778
3529,3210
3529,3391
3529,608
3529,2594
3529,215
3530,1374
3530,3769
3530,11
3530,71
3530,1387
3530,3095
3530,2385
3530,3948
3530,2572
3530,509
3531,3615
3531,3554
3531,3484
3531,3952
3531,3624
3531,1598
3531,3826
3531,361
3531,3793
3531,1251
3532,2858
3532,1092
3532,2436
3532,2046
3532,2329
3532,3918
3532,1946
3532,2318
3532,1883
3532,590
3533,553
3533,457
3533,2143
3533,2917
3533,2302
3533,1758
3533,2692
3533,1497
3533,1090
3533,3481
3534,2020
3534,3755
3534,2136
3534,1527
3534,3747
3534,3671
3534,1339
3534,2395
3534,381
3534,110
3535,2947
3535,377
3535,553
3535,3370
3535,1097
3535,2949
3535,2692
3535,1511
3535,28
3535,372
3536,3082
3536,247
3536,3706
3536,70
3536,1641
3536,1649
3536,3720
3536,1092
3536,954
3536,1394
3537,216
3537,3176
3537,3367
3537,3791
3537,3342
3537,172
3537,3306
3537,3917
3537,231
3537,1556
3538,2702
3538,27
3538,3949
3538,3527
3538,1242
3538,417
3538,539
3538,1848
3538,509
3538,3787
3539,3590
3539,1361
3539,674
3539,3566
3539,1235
3539,193
3539,3877
3539,2701
3539,1147
3539,3671
3540,3316
3540,524
3540,3871
3540,3911
3540,3355
3540,1544
3540,3765
3540,3760
3540,1344
3540,141
3541,1245
3541,2916
3541,1304
3541,1449
3541,1994
3541,2302
3541,2300
3541,442
3541,2917
3541,3755
3542,3743
3542,3301
3542,3354
3542,1177
3542,356
3542,555
3542,3871
3542,3565
3542,2327
3542,173
3543,1219
3543,3188
3543,3639
3543,2427
3543,3948
3543,1162
3543,2920
3543,3717
3543,2773
3543,3909
3544,1721
3544,1762
3544,3006
3544,1980
3544,1251
3544,3548
3544,2565
3544,2482
3544,2644
3544,2836
3545,1721
3545,3706
3545,541
3545,3703
3545,1500
3545,3707
3545,2000
3545,2194
3545,3812
3545,370
3546,3533
3546,1694
3546,3436
3546,427
3546,2598
3546,482
3546,910
3546,2889
3546,780
3546,2965
3547,3949
3547,2712
3547,2042
3547,3911
3547,2882
3547,910
3547,608
3547,2883
3547,2336
3547,1201
3548,3785
3548,3593
3548,2539
3548,762
3548,1173
3548,13
3548,3755
3548,3646
3548,3052
3548,1895
3549,440
3549,2987
3549,2939
3549,3441
3549,2504
3549,62
3549,322
3549,1704
3549,1672
3549,3608
3550,2329
3550,3915
3550,1921
3550,2976
3550,3168
3550,3798
3550,1095
3550,377
3550,2507
3550,1288
3551,1393
3551,911
3551,346
3551,3578
3551,969
3551,3669
3551,3701
3551,2359
3551,3035
3551,1953
3552,3176
3552,2450
3552,410
3552,2599
3552,801
3552,1197
3552,3556
3552,464
3552,292
3552,3717
3553,3160
3553,1225
3553,356
3553,3754
3553,1342
3553,477
3553,3884
3553,3698
3553,2556
3553,1831
3554,2455
3554,16
3554,2396
3554,2857
3554,2018
3554,105
3554,2054
3554,1080
3554,3365
3554,1994
3555,516
3555,553
3555,3176
3555,274
3555,3408
3555,2719
3555,2763
3555,673
3555,1511
3555,3908
3556,2396
3556,2572
3556,2974
3556,1266
3556,2017
3556,240
3556,3176
3556,2513
3556,1126
3556,435
3557,3174
3557,3639
3557,1952
3557,50
3557,1999
3557,3868
3557,223
3557,2794
3557,2701
3557,1222
3558,2231
3558,3285
3558,1396
3558,1682
3558,835
3558,1680
3558,899
3558,2188
3558,2963
3558,2914
3559,377
3559,2507
3559,3635
3559,588
3559,2496
3559,2961
3559,1895
3559,2943
3559,3733
3559,2017
3560,3098
3560,2310
3560,3785
3560,1986
3560,1580
3560,2858
3560,2268
3560,492
3560,2711
3560,1333
3561,1371
3561,2407
3561,786
3561,590
3561,2513
3561,3249
3561,3740
3561,3706
3561,968
3561,3476
3562,838
3562,1201
3562,346
3562,2437
3562,1162
3562,1754
3562,1032
3562,3242
3562,595
3562,868
3563,2371
3563,2424
3563,3698
3563,1834
3563,3646
3563,2746
3563,2395
3563,788
3563,3608
3563,442
3564,1676
3564,2352
3564,3616
3564,2143
3564,576
3564,1525
3564,482
3564,1265
3564,247
3564,3270
3565,3476
3565,541
3565,3313
3565,1240
3565,2955
3565,106
3565,3929
3565,198
3565,3615
3565,1270
3566,2865
3566,1923
3566,1957
3566,2311
3566,94
3566,1963
3566,3746
3566,407
3566,2507
3566,1035
3567,1222
3567,3578
3567,3536
3567,2408
3567,274
3567,1242
3567,1814
3567,1903
3567,2018
3567,2460
3568,512
3568,922
3568,2170
3568,2722
3568,3743
3568,24
3568,2707
3568,2150
3568,3851
3568,1265
3569,2867
3569,3784
3569,3769
3569,193
3569,3317
3569,2505
3569,1527
3569,1358
3569,1938
3569,1784
3570,2967
3570,2808
3570,3079
3570,475
3570,3928
3570,1136
3570,1203
3570,593
3570,1019
3570,1198
3571,374
3571,3396
3571,1289
3571,1301
3571,3408
3571,3618
3571,457
3571,2324
3571,3755
3571,1203
3572,805
3572,648
3572,3952
3572,1085
3572,201
3572,2266
3572,3770
3572,1259
3572,3360
3572,3783
3573,329
3573,356
3573,1394
3573,1975
3573,1389
3573,3082
3573,2470
3573,1236
3573,3274
3573,2759
3574,1207
3574,3753
3574,3481
3574,3769
3574,3766
3574,2521
3574,1210
3574,1201
3574,1784
3574,1073
3575,1690
3575,2288
3575,2714
3575,1204
3575,3745
3575,1931
3575,3578
3575,3824
3575,3623
3575,524
3576,1302
3576,3639
3576,2111
3576,1428
3576,3504
3576,1035
3576,3168
3576,1952
3576,3298
3576,265
3577,105
3577,2987
3577,2006
3577,3543
3577,1641
3577,3306
3577,541
3577,1499
3577,2020
3577,2057
3578,2915
3578,3313
3578,2555
3578,2969
3578,653
3578,2271
3578,708
3578,161
3578,3157
3578,2427
3579,2115
3579,2916
3579,288
3579,2599
3579,3884
3579,1354
3579,17
3579,1396
3579,1905
3579,198
3580,2006
3580,3859
3580,592
3580,3441
3580,2985
3580,2389
3580,2422
3580,1676
3580,2971
3580,1266
3581,2012
3581,3859
3581,1097
3581,3704
3581,2011
3581,2635
3581,1396
3581,3113
3581,858
3581,2735
3582,546
3582,2422
3582,2555
3582,539
3582,3408
3582,2983
3582,761
3582,3255
3582,1367
3582,2162
3583,3155
3583,3435
3583,1265
3583,2985
3583,353
3583,3079
3583,2529
3583,2071
3583,3301
3583,1247
3584,2568
3584,1914
3584,3703
3584,1333
3584,344
3584,920
3584,2772
3584,3397
3584,1580
3584,911
3585,497
3585,2070
3585,2336
3585,2303
3585,3578
3585,1246
3585,3602
3585,3408
3585,3089
3585,3072
3586,3675
3586,933
3586,1799
3586,26
3586,71
3586,3798
3586,1233
3586,3783
3586,1374
3586,1208
3587,1201
3587,1580
3587,3192
3587,377
3587,260
3587,3398
3587,3624
3587,3113
3587,123
3587,3313
3588,1957
3588,20
3588,1073
3588,3367
3588,2694
3588,35
3588,3244
3588,3050
3588,3238
3588,3424
3589,2269
3589,2861
3589,533
3589,368
3589,2019
3589,3824
3589,3720
3589,2898
3589,3210
3589,3801
3590,1248
3590,2051
3590,3124
3590,3578
3590,3316
3590,2579
3590,2437
3590,1394
3590,2738
3590,3889
3591,1225
3591,2873
3591,2662
3591,2712
3591,1250
3591,3897
3591,1121
3591,1616
3591,589
3591,163
3592,2310
3592,3181
3592,3176
3592,32
3592,2502
3592,3952
3592,2146
3592,3408
3592,252
3592,2434
3593,1285
3593,588
3593,60
3593,2382
3593,3100
3593,2185
3593,1499
3593,3238
3593,1370
3593,2248
3594,546
3594,2352
3594,780
3594,778
3594,2555
3594,3114
3594,1183
3594,2998
3594,1130
3594,2506
3595,2976
3595,2770
3595,2707
3595,1449
3595,780
3595,344
3595,1483
3595,808
3595,150
3595,3344
3596,206
3596,3213
3596,1379
3596,1103
3596,2119
3596,2571
3596,1199
3596,1534
3596,3812
3596,1007
3597,1460
3597,2622
3597,594
3597,3409
3597,2878
3597,2017
3597,1934
3597,3018
3597,3494
3597,1748
3598,3729
3598,3744
3598,1721
3598,2714
3598,1353
3598,3571
3598,3113
3598,2565
3598,2995
3598,923
3599,1827
3599,583
3599,441
3599,3767
3599,1185
3599,1888
3599,933
3599,674
3599,225
3599,3617
3600,3784
3600,3703
3600,522
3600,62
3600,372
3600,2648
3600,2761
3600,260
3600,160
3600,3011
3601,1200
3601,2942
3601,2987
3601,2979
3601,1394
3601,3785
3601,3747
3601,1073
3601,5
3601,1265
3602,1589
3602,1092
3602,3625
3602,1228
3602,539
3602,1022
3602,1735
3602,649
3602,3113
3602,1200
3603,332
3603,2770
3603,456
3603,2714
3603,3717
3603,316
3603,3033
3603,2945
3603,2926
3603,3543
3604,551
3604,2566
3604,381
3604,5
3604,1544
3604,3578
3604,3118
3604,3798
3604,1236
3604,1019
3605,541
3605,708
3605,381
3605,161
3605,1923
3605,3398
3605,3368
3605,3618
3605,2738
3605,223
3606,2858
3606,3916
3606,34
3606,3753
3606,806
3606,3810
3606,1673
3606,110
3606,3436
3606,2321
3607,3662
3607,241
3607,3192
3607,2997
3607,1201
3607,3793
3607,3871
3607,3083
3607,465
3607,3428
3608,1911
3608,3257
3608,2763
3608,3723
3608,2061
3608,3788
3608,3268
3608,2706
3608,3834
3608,149
3609,2266
3609,1735
3609,1249
3609,838
3609,367
3609,2687
3609,3704
3609,1353
3609,1927
3609,1389
3610,2617
3610,1816
3610,2972
3610,2012
3610,2762
3610,562
3610,3299
3610,2706
3610,3951
3610,1387
3611,3324
3611,2548
3611,3717
3611,224
3611,1296
3611,332
3611,2701
3611,1747
3611,3439
3611,2179
3612,3181
3612,3176
3612,2941
3612,1356
3612,1246
3612,608
3612,1446
3612,2683
3612,1500
3612,3113
3613,3735
3613,2706
3613,3911
3613,969
3613,2762
3613,2622
3613,110
3613,381
3613,2513
3613,1748
3614,318
3614,3508
3614,1461
3614,2628
3614,1196
3614,551
3614,3608
3614,3698
3614,3265
3614,266
3615,1080
3615,2712
3615,551
3615,1007
3615,1148
3615,931
3615,88
3615,1036
3615,3
3615,1191
3616,2985
3616,3763
3616,2529
3616,1242
3616,288
3616,1210
3616,3859
3616,2916
3616,2599
3616,1032
3617,2067
3617,3623
3617,1219
3617,3624
3617,930
3617,154
3617,2457
3617,3081
3617,2186
3617,2699
3618,2021
3618,3868
3618,969
3618,344
3618,1597
3618,1081
3618,3404
3618,915
3618,2040
3618,2818
3619,3481
3619,1196
3619,2772
3619,1285
3619,2537
3619,482
3619,539
3619,920
3619,60
3619,2951
3620,2706
3620,1619
3620,830
3620,3626
3620,1911
3620,2683
3620,899
3620,1225
3620,3578
3620,2662
3621,1500
3621,1204
3621,583
3621,553
3621,3534
3621,1073
3621,3176
3621,1243
3621,2795
3621,2652
3622,2949
3622,1419
3622,613
3622,1219
3622,562
3622,3106
3622,3167
3622,2366
3622,1183
3622,3533
3623,1344
3623,541
3623,3706
3623,1068
3623,3911
3623,3949
3623,494
3623,386
3623,1464
3623,800
3624,3510
3624,2019
3624,1644
3624,373
3624,2627
3624,3442
3624,1525
3624,838
3624,3031
3624,47
3625,424
3625,1920
3625,2763
3625,1200
3625,3113
3625,2931
3625,1950
3625,518
3625,2231
3625,2571
3626,1266
3626,3176
3626,3693
3626,2302
3626,1090
3626,1126
3626,912
3626,2000
3626,3911
3626,1073
3627,736
3627,3481
3627,1931
3627,3706
3627,1758
3627,3783
3627,357
3627,2877
3627,86
3627,2333
3628,2882
3628,3421
3628,1758
3628,278
3628,3578
3628,3556
3628,2764
3628,1396
3628,3793
3628,2719
3629,1231
3629,3510
3629,3824
3629,3261
3629,2339
3629,1639
3629,1950
3629,3440
3629,529
3629,1222
3630,1997
3630,534
3630,2571
3630,1899
3630,3827
3630,1235
3630,1394
